ID,Batch No,Identifier,Username,Password,Tenant ID,Board ID,Class ID,Created By,Preferred Language,Cohort ID,Created At,Updated At,V,Current Journey ID,Ff Journey ID,Practice Start Date
68941ff0c6f4ac156a43ae42,2,7257513146,90000000016,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4247,virtual-id-api,en,,"August 7, 2025, 3:39 AM","August 14, 2025, 3:34 AM",0,b5f925d6-baa6-4109-b760-83a5cb2a9816,,"August 7, 2025, 3:41 AM"
6894321ec6f4ac156a43bb62,2,2099207506,20593686070,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4212,virtual-id-api,en,,"August 7, 2025, 4:57 AM","August 7, 2025, 4:57 AM",0,9610a812-46be-4cf1-862b-9ae514d5a314,,
6894376ba92a2a0c48f633d1,2,9291226832,20034734911,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 7, 2025, 5:19 AM","August 13, 2025, 5:55 AM",0,112c7620-c8e4-44ec-bea8-ac85474582f6,,"August 7, 2025, 5:25 AM"
68944475a92a2a0c48f644a7,2,1088429155,20761991920,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 7, 2025, 6:15 AM","August 7, 2025, 6:15 AM",0,fd9eaf75-f0df-4909-bd7a-aacca19bd2fa,,
68944556c6f4ac156a43ce25,2,6967892033,20054772398,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4212,virtual-id-api,en,,"August 7, 2025, 6:19 AM","August 7, 2025, 6:24 AM",0,0d7b381a-225e-463a-aae7-8eec6f8b1cf4,,"August 7, 2025, 6:21 AM"
6894731fc6f4ac156a43e0c4,2,8792461179,219300457,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,f332b409-ea5c-4d09-9fb8-641d1047c5ef,virtual-id-api,en,,"August 7, 2025, 9:34 AM","August 16, 2025, 5:03 AM",0,b9e41a31-a487-41ef-aaaa-a097ab9eb4bf,,"August 7, 2025, 9:37 AM"
6896cf0fc6f4ac156a43e626,2,6482923481,171018012,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,f332b409-ea5c-4d09-9fb8-641d1047c5ef,virtual-id-api,en,,"August 9, 2025, 4:31 AM","August 9, 2025, 5:26 AM",0,32726441-5227-46ca-8656-8f20ca3bc592,,"August 9, 2025, 5:19 AM"
68998a92bcdff259f61929cd,2,9079074561,20722067475,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 11, 2025, 6:15 AM","August 11, 2025, 6:32 AM",0,c219f37b-34cc-43c5-bcbd-465ffd998469,,"August 11, 2025, 6:20 AM"
689abd7d22cf5bcc8c5389ff,2,7506945000,20152828359,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 12, 2025, 4:05 AM","August 12, 2025, 4:05 AM",0,9a0c2149-50bb-4b3d-a282-720dd5929546,,
689ae66f22cf5bcc8c538b20,2,5011285170,218852594,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4212,virtual-id-api,en,,"August 12, 2025, 6:59 AM","August 14, 2025, 6:44 AM",0,c63770a9-5673-4486-9950-4775e314a715,,"August 12, 2025, 7:08 AM"
689aebe822cf5bcc8c539123,2,8241311082,1024063608,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,fe763dc8-95c3-47d6-8191-a024fddba5b0,virtual-id-api,en,,"August 12, 2025, 7:23 AM","August 12, 2025, 7:23 AM",0,dd7b43c2-0df8-4404-89bc-68b5ff734d31,,
689c1077bcdff259f6193ae1,2,3322813085,20027165562,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 13, 2025, 4:11 AM","August 13, 2025, 4:11 AM",0,fdd0307d-ab6b-4866-8518-1d14f6477a69,,
689c226922cf5bcc8c53995e,2,8902689168,224687882,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 13, 2025, 5:28 AM","August 14, 2025, 7:20 AM",0,e8bfbc24-3b2d-404e-805d-143702fa521b,,"August 13, 2025, 5:31 AM"
689c23ecbcdff259f6194216,2,3637554770,20007290321,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4246,virtual-id-api,en,,"August 13, 2025, 5:34 AM","August 13, 2025, 5:37 AM",0,311d2130-b9f0-4ac2-847b-32e778692a2b,,"August 13, 2025, 5:37 AM"
689d692822cf5bcc8c53bdd2,2,1197638159,22946180239,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4246,virtual-id-api,en,,"August 14, 2025, 4:42 AM","August 14, 2025, 4:42 AM",0,19772db9-1f36-44af-9a70-b1cd47646f83,,
689d709122cf5bcc8c53c65a,2,5684738687,20118975590,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 14, 2025, 5:13 AM","August 14, 2025, 5:13 AM",0,2c19aed2-85d7-4d33-84ad-ea316df3bc71,,
689d71d1bcdff259f6196d5e,2,8117578692,22975151501,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4246,virtual-id-api,en,,"August 14, 2025, 5:19 AM","August 14, 2025, 5:19 AM",0,64e67647-f651-4b93-b916-78c236d0c1ad,,
689d720fbcdff259f6196dae,2,5077068858,22702701745,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 14, 2025, 5:20 AM","August 14, 2025, 5:22 AM",0,f682d05d-7fee-45f0-8f30-b775d65c02de,,
68a2ab14ba5273ae7247eb29,2,7340164718,20056794317,,9811db1e-e7e8-46d1-8a7b-86e32d45999d,9b50a7e7-fdec-4fd7-bf63-84b3e62e334g,9b50a7e7-fdec-4fd7-bf63-84b3e62e4245,virtual-id-api,en,,"August 18, 2025, 4:24 AM","August 18, 2025, 4:32 AM",0,1a27a167-8a83-4faf-9b03-65c618caddc4,,"August 18, 2025, 4:28 AM"
